Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
6.1,2.0322129032258065,11.04967741935484,0.223483870967741,11.453870967741935,0.0,0.0
6.11,1.9434709677419355,10.900645161290324,0.23377419354838616,11.293225806451614,0.0,0.0
6.12,1.8079870967741933,10.74741935483871,0.24967741935483775,11.110000000000001,0.0,0.0
6.13,1.6366967741935483,10.62225806451613,0.26738709677419265,10.936129032258066,0.0,0.0
6.14,1.4763741935483872,10.513870967741935,0.2973870967741926,10.784838709677421,0.0,0.0
6.15,1.3436322580645161,10.413548387096775,0.3527096774193539,10.649999999999999,0.0,0.0
6.16,1.2310193548387094,10.308709677419357,0.4116774193548378,10.519677419354839,0.0,0.0
6.17,1.1596967741935482,10.217096774193548,0.45251612903225713,10.413548387096775,0.0,0.0
6.18,1.0911161290322582,10.115483870967743,0.4852580645161281,10.3,0.0,0.0
6.19,1.0209870967741936,10.000645161290324,0.52174193548387,10.179032258064517,0.0,0.0
6.2,0.970858064516129,9.878709677419355,0.5519032258064508,10.051290322580646,0.0,0.0
6.21,0.933658064516129,9.73935483870968,0.5714516129032249,9.906129032258066,0.0,0.0
6.22,0.9000451612903225,9.588387096774193,0.578483870967741,9.752258064516129,0.0,0.0
6.23,0.8975935483870967,9.441935483870969,0.5649432258064507,9.60741935483871,0.0,0.0
6.24,0.9380774193548386,9.320000000000002,0.526523870967741,9.488387096774195,0.0,0.0
6.25,1.0021387096774192,9.216129032258065,0.46594322580645064,9.383870967741936,0.0,0.0
6.26,1.0714774193548389,9.121935483870969,0.38642709677419257,9.290000000000001,0.0,0.0
6.27,1.1274451612903227,9.03451612903226,0.29077516129032166,9.199677419354838,0.0,0.0
6.28,1.1730580645161288,8.958064516129033,0.19197193548387,9.11967741935484,0.0,0.0
6.29,1.2204451612903224,8.899354838709678,0.09722999999999903,9.05741935483871,0.0,0.0
6.3,1.2854451612903224,8.861612903225808,0.011320322580644198,9.019032258064517,0.0,0.0
6.31,1.3614451612903224,8.835806451612903,-0.05426032258064612,8.998709677419356,0.0,0.0
6.32,1.4386064516129031,8.810645161290324,-0.10109903225806548,8.985806451612904,0.0,0.0
