Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
15.0,2.4694838709677405,-11.066774193548389,1.8595032258064523,13.496129032258064,0.0,0.0
15.0,1.9804516129032248,-10.776774193548388,2.3169225806451625,12.98225806451613,0.0,0.0
15.0,1.4398064516129023,-10.485483870967743,2.8514387096774203,12.410967741935485,0.0,0.0
15.0,0.9372258064516118,-10.194193548387098,3.2256322580645174,11.96516129032258,0.0,0.0
15.0,0.4901290322580636,-9.915806451612905,3.44627741935484,11.627741935483872,0.0,0.0
15.0,0.09399999999999901,-9.644838709677419,3.583051612903227,11.348387096774195,0.0,0.0
15.1,-0.2750322580645171,-9.363225806451613,3.696600000000001,11.07258064516129,0.0,0.0
15.1,-0.6324516129032268,-9.06709677419355,3.757419354838711,10.769032258064515,0.0,0.0
15.1,-0.9092258064516138,-8.775806451612903,3.71225806451613,10.429354838709678,0.0,0.0
15.1,-1.086451612903227,-8.50741935483871,3.520967741935485,10.120967741935484,0.0,0.0
15.1,-1.1048387096774204,-8.29967741935484,2.9819354838709686,10.111290322580645,0.0,0.0
15.1,-0.7732258064516139,-8.238387096774193,1.8454838709677428,10.76290322580645,0.0,0.0
15.1,-0.32225806451612987,-8.338387096774193,1.1367741935483882,11.22741935483871,0.0,0.0
15.1,0.06290322580645073,-8.515806451612905,0.9019354838709687,11.530645161290321,0.0,0.0
15.1,0.41580645161290236,-8.696451612903227,0.6345161290322591,11.814516129032258,0.0,0.0
15.1,0.676451612903225,-8.783548387096776,0.3080645161290332,11.972580645161292,0.0,0.0
15.2,0.8558064516129024,-8.686774193548388,0.009354838709678324,11.917741935483873,0.0,0.0
15.2,1.0021290322580636,-8.441290322580645,-0.21483870967741844,11.693548387096774,0.0,0.0
15.2,1.1274838709677413,-8.151935483870968,-0.35419354838709594,11.412903225806453,0.0,0.0
15.2,1.2374838709677414,-7.860967741935485,-0.42612903225806364,11.13709677419355,0.0,0.0
15.2,1.3216451612903217,-7.586774193548388,-0.4574193548387088,10.882580645161289,0.0,0.0
15.2,1.3830322580645154,-7.366774193548388,-0.4429032258064507,10.678064516129034,0.0,0.0
15.2,1.44916129032258,-7.262580645161291,-0.38290322580645075,10.582258064516129,0.0,0.0
15.2,1.5281935483870959,-7.280322580645162,-0.31387096774193457,10.593548387096773,0.0,0.0
15.2,1.6256129032258058,-7.417741935483872,-0.2938709677419346,10.698064516129032,0.0,0.0
15.2,1.755693548387096,-7.728064516129033,-0.4964516129032249,10.954193548387096,0.0,0.0
15.3,1.973435483870967,-8.278387096774194,-1.1335483870967733,11.581935483870968,0.0,0.0
15.3,2.1850483870967734,-8.918709677419356,-1.5622580645161284,12.177419354838712,0.0,0.0
15.3,2.3144032258064504,-9.402258064516129,-1.6625806451612897,12.563548387096775,0.0,0.0
15.3,2.3437903225806442,-9.705806451612903,-1.5467741935483863,12.853225806451615,0.0,0.0
15.3,2.3010161290322575,-9.913870967741937,-1.4051612903225796,13.095161290322583,0.0,0.0
15.3,2.248758064516128,-10.068064516129034,-1.3461290322580637,13.250645161290322,0.0,0.0
15.3,2.227790322580644,-10.192580645161291,-1.343225806451612,13.347096774193549,0.0,0.0
15.3,2.253596774193548,-10.303548387096775,-1.3616129032258055,13.409354838709678,0.0,0.0
15.3,2.32166129032258,-10.418387096774195,-1.3796774193548376,13.464516129032258,0.0,0.0
15.3,2.417274193548386,-10.546129032258065,-1.386774193548386,13.529354838709676,0.0,0.0
15.4,2.532048387096774,-10.701612903225808,-1.3690322580645151,13.624516129032259,0.0,0.0
15.4,2.6612161290322573,-10.89483870967742,-1.3125806451612894,13.768064516129032,0.0,0.0
15.4,2.7936999999999994,-11.110322580645162,-1.2238709677419346,13.958709677419355,0.0,0.0
15.4,2.890151612903225,-11.324193548387097,-1.0909677419354826,14.198387096774194,0.0,0.0
15.4,2.943183870967741,-11.495806451612903,-0.8393548387096764,14.403548387096773,0.0,0.0
15.4,2.8835064516129023,-11.584193548387098,-0.23935483870967642,14.303548387096773,0.0,0.0
15.4,2.519635483870967,-11.49709677419355,0.9612903225806461,13.529354838709677,0.0,0.0
15.4,2.0593129032258055,-11.203548387096774,1.7225806451612913,12.906774193548388,0.0,0.0
15.4,1.6686677419354832,-10.793870967741936,1.9700000000000009,12.393870967741936,0.0,0.0
15.4,1.3173774193548378,-10.353870967741937,2.1987096774193557,11.855161290322581,0.0,0.0
15.5,1.0825387096774184,-9.993548387096777,2.4432258064516135,11.41967741935484,0.0,0.0
15.5,0.9528612903225797,-9.813225806451614,2.6338709677419367,11.193548387096776,0.0,0.0
15.5,0.8825387096774184,-9.795806451612906,2.735806451612904,11.14967741935484,0.0,0.0
15.5,0.8544741935483863,-9.853548387096774,2.7651612903225815,11.19258064516129,0.0,0.0
15.5,0.8712483870967732,-9.968064516129035,2.728709677419356,11.283870967741937,0.0,0.0
15.5,0.9351516129032249,-10.125483870967741,2.6566774193548395,11.413548387096776,0.0,0.0
15.5,1.0415064516129022,-10.272258064516128,2.570461290322582,11.546129032258065,0.0,0.0
15.5,1.1805387096774185,-10.338064516129034,2.4534290322580654,11.601290322580647,0.0,0.0
15.5,1.3305387096774184,-10.306451612903226,2.3094290322580653,11.560645161290324,0.0,0.0
15.5,1.4692483870967734,-10.181612903225808,2.174590322580646,11.44032258064516,0.0,0.0
15.6,1.5746516129032249,-9.940000000000001,2.109429032258065,11.243548387096775,0.0,0.0
15.6,1.5956193548387088,-9.533548387096776,2.2813645161290332,10.827419354838709,0.0,0.0
15.6,1.5975548387096765,-9.072258064516129,2.371364516129033,10.375806451612904,0.0,0.0
15.6,1.6543290322580635,-8.790645161290325,2.286386774193549,10.104838709677422,0.0,0.0
15.6,1.7871999999999992,-8.71483870967742,2.066064193548388,9.966129032258065,0.0,0.0
15.6,1.9733290322580637,-8.748709677419356,1.8531609677419363,9.901612903225807,0.0,0.0
15.6,2.1697806451612895,-8.833548387096775,1.7263867741935495,9.929354838709678,0.0,0.0
15.6,2.3520387096774185,-8.939354838709678,1.65154806451613,10.008064516129032,0.0,0.0
15.6,2.5113935483870957,-9.053548387096775,1.6025158064516138,10.113870967741937,0.0,0.0
15.6,2.6588129032258054,-9.162580645161292,1.568322258064517,10.22709677419355,0.0,0.0
15.7,2.817716129032257,-9.26483870967742,1.5438061290322591,10.34483870967742,0.0,0.0
15.7,2.9951999999999988,-9.348064516129035,1.5134835483870976,10.451612903225806,0.0,0.0
15.7,3.1760322580645153,-9.391290322580646,1.4415480645161298,10.519354838709676,0.0,0.0
15.7,3.338064516129031,-9.397741935483872,1.3002577419354848,10.538709677419355,0.0,0.0
15.7,3.4664516129032252,-9.378387096774194,1.0883222580645169,10.525806451612903,0.0,0.0
15.7,3.5635483870967732,-9.352580645161291,0.8209029032258074,10.5,0.0,0.0
15.7,3.665483870967741,-9.342903225806454,0.5221932258064526,10.5,0.0,0.0
15.7,3.8061290322580636,-9.388064516129033,0.22380612903225897,10.558064516129033,0.0,0.0
15.7,3.9729032258064505,-9.488064516129032,-0.061355161290321696,10.680645161290323,0.0,0.0
15.7,4.146774193548386,-9.6041935483871,-0.333935806451612,10.838709677419356,0.0,0.0
15.8,4.305806451612902,-9.705483870967742,-0.601677741935483,11.006451612903225,0.0,0.0
15.8,4.450322580645159,-9.80451612903226,-0.8749035483870959,11.190322580645162,0.0,0.0
15.8,4.589677419354837,-9.93,-1.087484193548386,11.380967741935486,0.0,0.0
15.8,4.71258064516129,-10.086451612903225,-1.1573229032258054,11.571612903225807,0.0,0.0
15.8,4.826451612903225,-10.276129032258064,-1.115709999999999,11.796451612903226,0.0,0.0
15.8,4.913870967741935,-10.481612903225809,-1.0115164516129025,12.039032258064518,0.0,0.0
15.8,4.954193548387097,-10.691935483870969,-0.8794841935483863,12.273548387096774,0.0,0.0
15.8,4.960645161290322,-10.911290322580646,-0.7323003225806443,12.506774193548386,0.0,0.0
15.8,4.963225806451613,-11.146451612903226,-0.5717196774193539,12.754193548387097,0.0,0.0
15.8,4.969354838709677,-11.40516129032258,-0.39900999999999914,13.02483870967742,0.0,0.0
15.9,4.968709677419354,-11.675161290322583,-0.21030032258064427,13.306451612903226,0.0,0.0
15.9,4.947096774193547,-11.916774193548388,0.10228032258064601,13.52258064516129,0.0,0.0
15.9,4.885161290322579,-12.090967741935485,0.5884093548387105,13.583870967741936,0.0,0.0
15.9,4.799032258064516,-12.223225806451614,0.9038932258064524,13.683870967741935,0.0,0.0
15.9,4.689967741935483,-12.324193548387099,1.038548387096775,13.783870967741938,0.0,0.0
15.9,4.55132258064516,-12.40645161290323,1.0717741935483878,13.848387096774195,0.0,0.0
15.9,4.395516129032257,-12.459032258064516,1.0340322580645167,13.87741935483871,0.0,0.0
15.9,4.219387096774192,-12.484193548387097,0.9609032258064524,13.890322580645162,0.0,0.0
15.9,4.026483870967741,-12.491612903225807,0.9226387096774202,13.893548387096773,0.0,0.0
15.9,3.83616129032258,-12.484193548387097,0.9400580645161298,13.885806451612904,0.0,0.0
16.0,3.6355161290322573,-12.45967741935484,1.0071548387096783,13.872903225806454,0.0,0.0
16.0,3.4080967741935475,-12.405161290322583,1.1029612903225814,13.840645161290322,0.0,0.0
16.0,3.1687419354838697,-12.309354838709679,1.200380645161291,13.76258064516129,0.0,0.0
16.0,2.9355161290322567,-12.17225806451613,1.31005806451613,13.638064516129033,0.0,0.0
16.0,2.719064516129031,-11.998709677419356,1.4597354838709686,13.485161290322582,0.0,0.0
16.0,2.521548387096773,-11.793548387096775,1.6558645161290333,13.304193548387097,0.0,0.0
16.0,2.3261290322580637,-11.565483870967743,1.8810258064516134,13.093548387096776,0.0,0.0
16.0,2.093548387096773,-11.313225806451614,2.1161870967741945,12.843225806451615,0.0,0.0
16.0,1.7964516129032249,-11.018387096774195,2.335219354838711,12.540000000000001,0.0,0.0
16.0,1.4512903225806442,-10.691935483870969,2.5455419354838718,12.19774193548387,0.0,0.0
16.1,1.0825806451612892,-10.363870967741937,2.7687677419354846,11.851612903225808,0.0,0.0
16.1,0.7116129032258054,-10.064193548387097,3.022961290322581,11.529677419354838,0.0,0.0
16.1,0.3412903225806441,-9.78193548387097,3.3007032258064526,11.21483870967742,0.0,0.0
16.1,-0.03193548387096878,-9.494193548387099,3.51005806451613,10.91193548387097,0.0,0.0
16.1,-0.390000000000001,-9.199032258064516,3.561187096774194,10.624516129032259,0.0,0.0
16.1,-0.7167741935483881,-8.894516129032258,3.488800000000001,10.31225806451613,0.0,0.0
16.1,-0.9674193548387107,-8.602580645161293,3.3432193548387104,9.981290322580646,0.0,0.0
16.1,-1.1045161290322592,-8.354193548387098,3.1099935483870973,9.70741935483871,0.0,0.0
16.1,-1.1241935483870977,-8.171290322580646,2.6687032258064525,9.63,0.0,0.0
16.1,-0.9000000000000011,-8.103548387096776,1.7890258064516138,10.023548387096774,0.0,0.0
16.2,-0.45967741935483974,-8.190645161290325,0.9699935483870976,10.536451612903226,0.0,0.0
16.2,-0.04032258064516232,-8.377741935483872,0.6151548387096781,10.88483870967742,0.0,0.0
16.2,0.3509677419354828,-8.593870967741937,0.313864516129033,11.220322580645162,0.0,0.0
16.2,0.6599999999999989,-8.76483870967742,-0.018070967741934712,11.475161290322582,0.0,0.0
16.2,0.8967741935483861,-8.803548387096775,-0.29323225806451536,11.571935483870968,0.0,0.0
16.2,1.1016451612903215,-8.680000000000001,-0.46290967741935407,11.500967741935485,0.0,0.0
16.2,1.281258064516128,-8.446129032258064,-0.5187161290322573,11.327741935483871,0.0,0.0
16.2,1.4319032258064506,-8.171612903225807,-0.4716193548387088,11.121935483870969,0.0,0.0
16.2,1.552225806451612,-7.895806451612904,-0.36365161290322506,10.896451612903226,0.0,0.0
16.2,1.6474516129032246,-7.661290322580646,-0.28538709677419277,10.682580645161291,0.0,0.0
16.3,1.7063548387096763,-7.53225806451613,-0.26990322580645076,10.55258064516129,0.0,0.0
16.3,1.7618387096774182,-7.513870967741936,-0.3166774193548379,10.510322580645163,0.0,0.0
16.3,1.8377419354838698,-7.610322580645162,-0.4253870967741928,10.555483870967743,0.0,0.0
16.3,1.9436774193548376,-7.883548387096775,-0.7515161290322573,10.791612903225808,0.0,0.0
16.3,2.114967741935483,-8.34967741935484,-1.270225806451612,11.293548387096775,0.0,0.0
16.3,2.275935483870967,-8.907096774193551,-1.6647419354838702,11.833548387096775,0.0,0.0
16.3,2.3508709677419346,-9.418709677419358,-1.852483870967741,12.279032258064516,0.0,0.0
16.3,2.3479677419354825,-9.801612903225807,-1.809903225806451,12.628387096774194,0.0,0.0
16.3,2.318935483870967,-10.060322580645161,-1.6699032258064508,12.917419354838712,0.0,0.0
16.3,2.2973225806451603,-10.231935483870968,-1.5747419354838703,13.107741935483872,0.0,0.0
16.4,2.300225806451612,-10.343225806451615,-1.5428064516129025,13.206451612903226,0.0,0.0
16.4,2.346999999999999,-10.415483870967742,-1.539903225806451,13.242903225806453,0.0,0.0
16.4,2.4436129032258056,-10.473870967741936,-1.534419354838709,13.253870967741936,0.0,0.0
16.4,2.576774193548386,-10.549354838709679,-1.4953870967741927,13.288064516129035,0.0,0.0
16.4,2.7373870967741927,-10.666129032258066,-1.4118387096774185,13.374516129032259,0.0,0.0
16.4,2.9144838709677408,-10.850645161290323,-1.2937741935483862,13.532903225806452,0.0,0.0
16.4,3.1006129032258056,-11.100322580645162,-1.1659032258064508,13.76774193548387,0.0,0.0
16.4,3.270612903225805,-11.363225806451615,-0.9996774193548379,14.056774193548389,0.0,0.0
16.4,3.38674193548387,-11.589032258064517,-0.7448387096774186,14.311290322580646,0.0,0.0
