Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action,Placement
11.0,2.34,11.9,1.25,12.2,0.0,0.0
11.0,2.22,12.1,1.06,12.3,0.0,0.0
11.0,1.94,12.0,0.949,12.2,0.0,0.0
11.0,1.47,11.5,0.787,11.7,0.0,0.0
11.0,1.1,10.7,0.658,10.8,0.0,0.0
11.0,0.748,9.91,0.678,9.96,0.0,0.0
11.0,0.357,9.14,0.769,9.18,0.0,0.0
11.1,-0.0486,8.48,0.823,8.52,0.0,0.0
11.1,-0.45,8.03,0.901,8.09,0.0,0.0
11.1,-0.809,7.66,0.889,7.75,0.0,0.0
11.1,-1.37,7.5,0.562,7.65,0.0,0.0
11.1,-2.29,7.64,0.312,7.98,0.0,0.0
11.1,-2.72,8.18,-0.208,8.63,0.0,0.0
11.1,-1.18,10.0,-6.67,12.1,0.0,0.0
11.1,0.568,11.9,-7.3,14.0,0.0,0.0
11.1,0.946,12.5,-1.86,12.6,0.0,0.0
11.1,1.15,13.7,0.972,13.8,0.0,0.0
11.2,1.51,15.1,2.19,15.3,0.0,0.0
11.2,2.04,15.9,1.72,16.1,0.0,0.0
11.2,2.71,16.0,0.787,16.3,0.0,0.0
11.2,3.34,15.4,-0.198,15.7,0.0,0.0
11.2,3.95,13.8,-0.793,14.4,0.0,0.0
11.2,4.57,11.8,0.0636,12.7,0.0,0.0
11.2,5.08,9.91,1.26,11.2,0.0,0.0
11.2,5.48,8.25,2.17,10.1,0.0,0.0
11.2,5.63,6.98,3.76,9.72,0.0,0.0
11.2,5.45,6.02,5.34,9.71,0.0,0.0
11.3,5.28,5.21,6.76,10.0,0.0,0.0
11.3,4.68,5.04,7.15,9.92,0.0,0.0
11.3,3.48,5.73,6.12,9.08,0.0,0.0
11.3,1.94,7.11,4.2,8.48,0.0,0.0
11.3,0.503,8.52,2.88,9.0,0.0,0.0
11.3,-0.831,9.6,2.46,9.95,0.0,0.0
11.3,-1.81,10.1,2.77,10.7,0.0,0.0
11.3,-2.33,10.1,3.29,10.8,0.0,0.0
11.3,-2.19,9.32,3.51,10.2,0.0,0.0
11.3,-1.23,8.39,3.26,9.08,0.0,0.0
11.4,-0.31,7.74,2.88,8.27,0.0,0.0
11.4,0.151,7.42,2.78,7.93,0.0,0.0
11.4,0.543,7.23,2.9,7.81,0.0,0.0
11.4,0.922,7.16,3.16,7.88,0.0,0.0
11.4,1.3,7.34,3.59,8.28,0.0,0.0
11.4,1.66,7.79,4.02,8.93,0.0,0.0
11.4,1.92,8.21,4.16,9.4,0.0,0.0
11.4,2.05,8.48,4.09,9.63,0.0,0.0
11.4,2.11,8.72,3.87,9.78,0.0,0.0
11.4,2.16,9.05,3.5,9.94,0.0,0.0
11.5,2.21,9.37,3.16,10.1,0.0,0.0
11.5,2.29,9.75,2.78,10.4,0.0,0.0
11.5,2.44,10.1,2.51,10.7,0.0,0.0
11.5,2.68,10.3,2.35,10.9,0.0,0.0
11.5,3.03,10.5,1.64,11.1,0.0,0.0
11.5,3.38,10.7,0.596,11.2,0.0,0.0
11.5,3.34,10.7,-0.257,11.2,0.0,0.0
11.5,2.82,10.1,-0.255,10.5,0.0,0.0
11.5,2.46,9.54,0.425,9.86,0.0,0.0
11.5,2.05,9.22,1.19,9.52,0.0,0.0
11.6,1.66,8.9,2.02,9.28,0.0,0.0
11.6,1.18,8.85,2.66,9.32,0.0,0.0
11.6,0.624,9.13,2.81,9.57,0.0,0.0
11.6,0.0716,9.61,2.76,9.99,0.0,0.0
11.6,-0.421,10.3,2.8,10.7,0.0,0.0
11.6,-0.878,11.0,2.93,11.4,0.0,0.0
11.6,-1.28,11.7,2.89,12.2,0.0,0.0
11.6,-1.59,12.4,2.75,12.8,0.0,0.0
11.6,-1.84,12.9,2.67,13.3,0.0,0.0
11.6,-2.02,13.1,2.7,13.6,0.0,0.0
11.7,-2.17,12.9,2.85,13.4,0.0,0.0
11.7,-2.25,11.8,3.0,12.4,0.0,0.0
11.7,-2.26,10.2,3.05,10.9,0.0,0.0
11.7,-2.0,8.58,2.38,9.13,0.0,0.0
11.7,-1.69,7.32,1.75,7.71,0.0,0.0
11.7,-1.48,6.5,1.49,6.84,0.0,0.0
11.7,-1.36,6.17,1.28,6.45,0.0,0.0
11.7,-1.07,6.23,1.39,6.47,0.0,0.0
11.7,-0.816,6.64,1.79,6.93,0.0,0.0
11.7,-0.675,7.29,2.03,7.6,0.0,0.0
11.8,-0.529,8.01,2.24,8.33,0.0,0.0
11.8,-0.386,8.74,2.4,9.07,0.0,0.0
11.8,-0.226,9.51,2.56,9.85,0.0,0.0
11.8,0.00763,10.2,2.82,10.6,0.0,0.0
11.8,0.261,10.9,3.12,11.3,0.0,0.0
11.8,0.448,11.3,3.31,11.8,0.0,0.0
11.8,0.604,11.5,3.53,12.1,0.0,0.0
11.8,0.798,11.5,3.84,12.1,0.0,0.0
11.8,0.988,11.2,4.04,11.9,0.0,0.0
11.8,1.19,10.5,3.83,11.3,0.0,0.0
11.9,1.39,9.8,3.58,10.5,0.0,0.0
11.9,1.57,9.25,3.25,9.93,0.0,0.0
11.9,1.73,8.97,2.96,9.61,0.0,0.0
11.9,1.9,8.99,2.76,9.59,0.0,0.0
11.9,2.17,9.22,2.7,9.85,0.0,0.0
11.9,2.27,9.62,2.51,10.2,0.0,0.0
11.9,2.24,10.1,2.36,10.6,0.0,0.0
11.9,2.15,10.4,2.33,10.9,0.0,0.0
11.9,1.95,10.6,2.22,11.0,0.0,0.0
11.9,1.71,10.5,2.1,10.8,0.0,0.0
12.0,1.48,10.2,2.05,10.5,0.0,0.0
12.0,1.24,9.94,1.88,10.2,0.0,0.0
12.0,1.06,9.74,1.62,9.93,0.0,0.0
12.0,0.9,9.54,1.41,9.68,0.0,0.0
12.0,0.727,9.4,1.3,9.52,0.0,0.0
12.0,0.537,9.34,1.23,9.44,0.0,0.0
12.0,0.29,9.4,1.27,9.49,0.0,0.0
12.0,-0.00434,9.55,1.39,9.65,0.0,0.0
12.0,-0.3,9.74,1.6,9.88,0.0,0.0
12.0,-0.638,9.91,1.85,10.1,0.0,0.0
12.1,-0.985,10.0,2.13,10.3,0.0,0.0
12.1,-1.34,10.0,2.37,10.4,0.0,0.0
12.1,-1.7,9.92,2.57,10.4,0.0,0.0
12.1,-2.03,9.79,2.79,10.4,0.0,0.0
12.1,-2.4,9.78,2.96,10.5,0.0,0.0
12.1,-2.82,9.81,3.04,10.7,0.0,0.0
12.1,-3.27,9.97,3.13,10.9,0.0,0.0
12.1,-3.67,10.2,3.23,11.3,0.0,0.0
12.1,-4.06,10.4,3.29,11.6,0.0,0.0
12.1,-4.41,10.4,3.29,11.8,0.0,0.0
12.2,-4.7,10.3,3.19,11.8,0.0,0.0
12.2,-4.83,10.1,3.04,11.6,0.0,0.0
12.2,-4.85,9.67,2.78,11.2,0.0,0.0
12.2,-4.73,9.16,2.51,10.6,0.0,0.0
12.2,-4.5,8.72,2.21,10.1,0.0,0.0
12.2,-4.21,8.37,1.91,9.56,0.0,0.0
12.2,-3.81,8.1,1.54,9.09,0.0,0.0
12.2,-3.38,8.04,1.51,8.85,0.0,0.0
12.2,-3.14,8.14,1.6,8.87,0.0,0.0
12.2,-2.99,8.42,1.71,9.1,0.0,0.0
12.3,-2.92,9.03,2.01,9.7,0.0,0.0
12.3,-2.95,9.85,2.28,10.5,0.0,0.0
12.3,-2.95,10.8,2.5,11.4,0.0,0.0
12.3,-2.94,11.7,2.76,12.3,0.0,0.0
12.3,-2.89,12.5,2.91,13.1,0.0,0.0
12.3,-2.76,12.9,2.78,13.5,0.0,0.0
12.3,-2.49,13.0,2.61,13.4,0.0,0.0
12.3,-2.22,12.4,2.33,12.8,0.0,0.0
12.3,-1.94,11.6,1.94,11.9,0.0,0.0
12.3,-1.64,10.8,1.56,11.0,0.0,0.0
12.4,-1.34,9.98,1.21,10.1,0.0,0.0
12.4,-1.07,9.31,0.956,9.41,0.0,0.0
12.4,-0.789,8.74,0.73,8.81,0.0,0.0
12.4,-0.493,8.26,0.472,8.29,0.0,0.0
12.4,-0.227,7.94,0.022,7.94,0.0,0.0
12.4,0.289,7.78,-1.18,7.87,0.0,0.0
12.4,1.58,7.93,-7.37,10.9,0.0,0.0
12.4,3.58,8.35,-18.7,20.8,0.0,0.0
12.4,2.81,8.9,-11.3,14.7,0.0,0.0
12.4,1.58,9.4,-2.22,9.78,0.0,0.0
12.5,1.27,10.1,2.25,10.4,0.0,0.0
12.5,1.3,10.6,4.88,11.8,0.0,0.0
12.5,1.47,10.7,5.67,12.2,0.0,0.0
12.5,1.72,10.4,4.76,11.6,0.0,0.0
12.5,2.07,10.1,2.66,10.7,0.0,0.0
12.5,2.46,9.85,0.558,10.2,0.0,0.0
12.5,2.68,9.87,-0.557,10.2,0.0,0.0
12.5,2.59,9.91,-0.916,10.3,0.0,0.0
12.5,2.2,10.1,-1.09,10.4,0.0,0.0
12.5,1.57,10.2,-0.715,10.3,0.0,0.0
12.6,0.908,10.1,-0.0662,10.1,0.0,0.0
12.6,0.492,9.76,0.586,9.79,0.0,0.0
12.6,0.277,9.22,1.46,9.34,0.0,0.0
12.6,0.324,8.48,2.48,8.84,0.0,0.0
12.6,0.393,7.64,3.6,8.45,0.0,0.0
12.6,0.387,6.92,4.82,8.44,0.0,0.0
12.6,0.442,6.63,6.11,9.03,0.0,0.0
12.6,0.524,6.78,6.84,9.65,0.0,0.0
12.6,0.596,7.1,7.3,10.2,0.0,0.0
12.6,0.664,7.7,7.34,10.7,0.0,0.0
12.7,0.842,8.48,6.62,10.8,0.0,0.0
12.7,0.99,9.51,5.25,10.9,0.0,0.0
12.7,1.02,10.6,3.44,11.2,0.0,0.0
12.7,0.898,11.3,1.79,11.5,0.0,0.0
12.7,0.887,11.6,1.33,11.7,0.0,0.0
12.7,0.838,11.6,1.74,11.8,0.0,0.0
12.7,0.808,11.2,2.51,11.5,0.0,0.0
12.7,0.829,10.5,3.09,10.9,0.0,0.0
12.7,0.764,9.61,3.34,10.2,0.0,0.0
12.7,0.676,8.96,3.28,9.56,0.0,0.0
12.8,0.676,8.52,3.33,9.17,0.0,0.0
12.8,0.712,8.23,3.46,8.95,0.0,0.0
12.8,0.777,7.91,3.48,8.68,0.0,0.0
12.8,0.845,7.66,3.37,8.41,0.0,0.0
12.8,0.85,7.44,3.22,8.15,0.0,0.0
12.8,0.87,7.34,3.19,8.05,0.0,0.0
12.8,1.06,7.32,3.49,8.18,0.0,0.0
12.8,1.48,7.23,4.02,8.4,0.0,0.0
12.8,2.01,6.97,4.63,8.6,0.0,0.0
12.8,2.48,6.78,5.14,8.86,0.0,0.0
12.9,2.71,7.09,5.42,9.33,0.0,0.0
12.9,2.67,7.77,5.26,9.75,0.0,0.0
12.9,2.43,8.54,4.88,10.1,0.0,0.0
12.9,2.07,9.35,4.43,10.6,0.0,0.0
12.9,1.8,10.0,4.07,11.0,0.0,0.0
12.9,1.66,10.5,3.87,11.3,0.0,0.0
12.9,1.68,10.7,3.73,11.5,0.0,0.0
12.9,1.89,10.6,3.8,11.4,0.0,0.0
12.9,2.24,10.3,4.12,11.4,0.0,0.0
13.0,2.6,10.4,4.47,11.6,0.0,0.0
13.0,2.97,11.1,4.82,12.4,0.0,0.0
13.0,3.24,12.5,5.06,13.9,0.0,0.0
13.0,3.36,14.6,5.04,15.8,0.0,0.0
13.0,3.26,16.6,4.75,17.5,0.0,0.0
13.0,2.68,16.9,4.08,17.6,0.0,0.0
13.0,1.7,14.4,3.36,14.8,0.0,0.0
13.0,0.694,11.3,2.73,11.6,0.0,0.0
13.0,-0.0397,9.46,2.14,9.7,0.0,0.0
13.0,-0.341,8.29,1.81,8.49,0.0,0.0
13.1,-0.127,7.56,1.83,7.77,0.0,0.0
13.1,0.197,7.26,2.13,7.57,0.0,0.0
13.1,0.181,7.49,2.29,7.83,0.0,0.0
13.1,0.231,8.7,2.25,8.99,0.0,0.0
13.1,0.561,10.4,1.89,10.6,0.0,0.0
13.1,0.672,11.7,1.64,11.8,0.0,0.0
13.1,0.735,11.9,1.42,12.0,0.0,0.0
13.1,0.8,11.3,1.02,11.4,0.0,0.0
13.1,0.9,10.0,0.803,10.1,0.0,0.0
13.1,0.976,8.63,0.797,8.72,0.0,0.0
13.2,0.979,7.55,0.892,7.66,0.0,0.0
13.2,0.969,6.82,0.995,6.96,0.0,0.0
13.2,0.97,6.43,1.05,6.59,0.0,0.0
13.2,0.926,6.43,1.11,6.6,0.0,0.0
13.2,0.825,6.9,1.23,7.06,0.0,0.0
13.2,0.629,7.67,1.32,7.81,0.0,0.0
13.2,0.408,8.65,1.31,8.76,0.0,0.0
13.2,0.2,9.53,1.26,9.62,0.0,0.0
13.2,0.0253,10.2,1.29,10.2,0.0,0.0
13.2,-0.182,10.5,1.31,10.6,0.0,0.0
13.3,-0.43,10.7,1.27,10.7,0.0,0.0
13.3,-0.578,10.4,1.22,10.5,0.0,0.0
13.3,-0.675,9.89,1.22,9.99,0.0,0.0
13.3,-0.781,9.32,1.19,9.43,0.0,0.0
13.3,-0.86,8.82,1.2,8.94,0.0,0.0
13.3,-0.932,8.49,1.31,8.64,0.0,0.0
13.3,-0.984,8.31,1.42,8.49,0.0,0.0
13.3,-0.97,8.22,1.58,8.43,0.0,0.0
13.3,-0.893,8.24,1.79,8.48,0.0,0.0
13.3,-0.75,8.38,2.1,8.67,0.0,0.0
13.4,-0.549,8.58,2.4,8.93,0.0,0.0
13.4,-0.321,8.82,2.63,9.21,0.0,0.0
13.4,-0.0617,9.01,2.8,9.44,0.0,0.0
13.4,0.216,9.19,2.88,9.63,0.0,0.0
13.4,0.439,9.36,2.67,9.74,0.0,0.0
13.4,0.663,9.49,2.09,9.74,0.0,0.0
13.4,0.984,9.52,1.14,9.64,0.0,0.0
13.4,1.39,9.44,-0.044,9.54,0.0,0.0
13.4,1.73,9.43,-1.43,9.7,0.0,0.0
13.4,2.14,9.43,-2.94,10.1,0.0,0.0
13.5,2.45,9.16,-3.47,10.1,0.0,0.0
13.5,2.22,8.64,-1.76,9.09,0.0,0.0
13.5,1.81,8.18,0.478,8.39,0.0,0.0
13.5,1.64,8.02,1.52,8.33,0.0,0.0
13.5,1.58,8.21,1.93,8.58,0.0,0.0
13.5,1.63,8.54,2.15,8.95,0.0,0.0
13.5,1.69,8.89,2.23,9.32,0.0,0.0
13.5,1.74,9.28,2.26,9.71,0.0,0.0
13.5,1.89,9.59,2.33,10.0,0.0,0.0
13.5,1.97,9.87,2.39,10.3,0.0,0.0
13.6,1.99,10.2,2.46,10.7,0.0,0.0
13.6,2.03,10.4,2.62,10.9,0.0,0.0
13.6,2.06,10.5,2.92,11.1,0.0,0.0
13.6,1.94,10.7,3.14,11.4,0.0,0.0
13.6,1.78,11.2,3.48,11.8,0.0,0.0
13.6,1.57,11.6,3.92,12.4,0.0,0.0
13.6,1.45,12.0,4.23,12.8,0.0,0.0
13.6,1.52,12.1,4.4,13.0,0.0,0.0
13.6,1.68,12.2,4.21,13.0,0.0,0.0
13.6,1.83,12.4,3.8,13.1,0.0,0.0
13.7,2.02,12.8,3.53,13.5,0.0,0.0
13.7,2.28,13.3,3.04,13.8,0.0,0.0
13.7,2.55,13.7,1.9,14.1,0.0,0.0
13.7,2.81,13.5,0.492,13.8,0.0,0.0
13.7,3.17,12.6,-1.65,13.1,0.0,0.0
13.7,3.13,11.3,-3.21,12.1,0.0,0.0
13.7,2.03,10.3,-2.96,10.9,0.0,0.0
13.7,1.19,9.34,-1.9,9.6,0.0,0.0
13.7,1.03,8.2,-1.09,8.34,0.0,0.0
13.7,0.749,7.44,-1.17,7.57,0.0,0.0
13.8,0.29,6.74,-3.23,7.48,0.0,0.0
13.8,-0.235,5.87,-7.4,9.45,0.0,0.0
13.8,-0.937,6.49,-6.15,8.99,0.0,0.0
13.8,-1.98,8.36,-0.796,8.63,0.0,0.0
13.8,-2.25,10.1,3.34,10.9,0.0,0.0
13.8,-1.89,11.4,4.64,12.4,0.0,0.0
13.8,-1.31,11.9,3.94,12.6,0.0,0.0
13.8,-0.686,12.1,2.72,12.4,0.0,0.0
13.8,-0.0504,12.4,1.4,12.4,0.0,0.0
13.8,0.851,12.7,-0.717,12.7,0.0,0.0
13.9,2.31,12.9,-4.58,13.8,0.0,0.0
13.9,3.67,12.6,-6.76,14.7,0.0,0.0
13.9,4.12,11.6,-5.06,13.3,0.0,0.0
13.9,4.01,10.4,-2.07,11.3,0.0,0.0
13.9,3.67,9.36,1.5,10.2,0.0,0.0
13.9,3.85,8.27,5.25,10.5,0.0,0.0
13.9,4.49,7.74,7.77,11.9,0.0,0.0
13.9,5.0,7.37,8.84,12.5,0.0,0.0
13.9,5.28,6.47,9.15,12.4,0.0,0.0
13.9,5.19,6.1,8.44,11.6,0.0,0.0
14.0,4.57,6.43,6.18,10.0,0.0,0.0
14.0,3.28,7.09,2.84,8.31,0.0,0.0
14.0,1.71,7.45,0.12,7.65,0.0,0.0
14.0,-0.0436,8.11,-0.862,8.16,0.0,0.0
14.0,-1.71,9.04,0.102,9.2,0.0,0.0
14.0,-2.78,9.75,1.67,10.3,0.0,0.0
14.0,-3.2,9.95,2.75,10.8,0.0,0.0
14.0,-3.13,9.59,3.1,10.6,0.0,0.0
14.0,-2.43,8.85,2.82,9.6,0.0,0.0
14.0,-1.23,8.07,2.58,8.56,0.0,0.0
14.1,-0.633,7.5,2.66,7.98,0.0,0.0
14.1,-0.331,7.16,2.83,7.7,0.0,0.0
14.1,0.0289,6.9,3.14,7.58,0.0,0.0
14.1,0.622,6.5,3.66,7.48,0.0,0.0
14.1,1.34,6.04,4.12,7.44,0.0,0.0
14.1,2.19,5.74,4.55,7.65,0.0,0.0
14.1,3.21,5.77,5.23,8.42,0.0,0.0
14.1,4.15,6.45,5.69,9.55,0.0,0.0
14.1,4.8,7.73,5.51,10.6,0.0,0.0
14.1,4.8,9.04,4.59,11.2,0.0,0.0
14.2,4.59,9.95,3.81,11.6,0.0,0.0
14.2,4.31,10.4,3.84,11.9,0.0,0.0
14.2,3.98,10.8,4.29,12.3,0.0,0.0
14.2,3.66,11.4,4.56,12.8,0.0,0.0
14.2,3.41,12.3,4.5,13.6,0.0,0.0
14.2,3.13,13.9,4.21,14.9,0.0,0.0
14.2,2.82,16.5,3.91,17.2,0.0,0.0
14.2,2.42,19.4,3.53,19.8,0.0,0.0
14.2,2.01,21.4,3.01,21.7,0.0,0.0
14.2,1.41,21.4,2.4,21.5,0.0,0.0
14.3,0.76,18.0,1.59,18.1,0.0,0.0
14.3,0.431,13.4,1.13,13.5,0.0,0.0
14.3,0.0242,9.96,-0.131,9.96,0.0,0.0
14.3,-1.04,6.99,-3.38,7.83,0.0,0.0
14.3,-1.49,5.25,-5.3,7.61,0.0,0.0
14.3,-1.1,5.18,-4.71,7.09,0.0,0.0
14.3,-0.201,5.99,-1.96,6.31,0.0,0.0
14.3,0.75,7.0,0.983,7.1,0.0,0.0
14.3,1.11,7.66,2.87,8.25,0.0,0.0
14.3,0.881,8.31,3.39,9.02,0.0,0.0
14.4,0.532,8.97,2.85,9.43,0.0,0.0
14.4,0.262,9.78,2.36,10.1,0.0,0.0
14.4,0.208,10.5,1.96,10.7,0.0,0.0
14.4,0.11,10.8,1.41,10.9,0.0,0.0
14.4,0.0334,10.5,0.917,10.6,0.0,0.0
14.4,-0.0452,9.83,0.6,9.84,0.0,0.0
14.4,-0.121,9.02,0.371,9.02,0.0,0.0
14.4,-0.185,8.37,0.274,8.37,0.0,0.0
14.4,-0.246,7.85,0.369,7.86,0.0,0.0
14.4,-0.372,7.58,0.48,7.61,0.0,0.0
14.5,-0.538,7.49,0.583,7.53,0.0,0.0
14.5,-0.723,7.46,0.725,7.53,0.0,0.0
14.5,-0.877,7.51,0.84,7.61,0.0,0.0
14.5,-0.979,7.59,0.95,7.71,0.0,0.0
14.5,-1.08,7.71,1.06,7.85,0.0,0.0
14.5,-1.23,7.93,1.16,8.11,0.0,0.0
14.5,-1.37,8.24,1.38,8.47,0.0,0.0
14.5,-1.35,8.54,1.71,8.81,0.0,0.0
14.5,-1.11,8.78,2.1,9.1,0.0,0.0
14.5,-0.73,8.94,2.61,9.35,0.0,0.0
14.6,-0.331,9.12,3.02,9.61,0.0,0.0
14.6,0.0479,9.25,3.24,9.8,0.0,0.0
14.6,0.426,9.35,3.3,9.92,0.0,0.0
14.6,0.744,9.39,3.29,9.98,0.0,0.0
14.6,1.07,9.47,3.18,10.0,0.0,0.0
14.6,1.38,9.6,2.84,10.1,0.0,0.0
14.6,1.71,9.69,2.35,10.1,0.0,0.0
14.6,2.1,9.63,1.83,10.0,0.0,0.0
14.6,2.43,9.51,1.16,9.89,0.0,0.0
14.6,2.83,9.4,-0.122,9.82,0.0,0.0
14.7,3.38,9.4,-2.66,10.3,0.0,0.0
14.7,3.63,9.34,-3.31,10.6,0.0,0.0
14.7,3.39,9.09,-1.18,9.77,0.0,0.0
14.7,3.01,9.0,1.06,9.55,0.0,0.0
14.7,2.89,9.03,2.01,9.69,0.0,0.0
14.7,2.81,9.02,2.43,9.76,0.0,0.0
14.7,2.7,8.94,2.7,9.72,0.0,0.0
14.7,2.73,8.82,2.8,9.65,0.0,0.0
14.7,2.8,8.68,2.82,9.55,0.0,0.0
14.7,2.8,8.81,2.69,9.63,0.0,0.0
14.8,2.64,9.41,2.45,10.1,0.0,0.0
14.8,2.49,10.3,2.39,10.8,0.0,0.0
14.8,2.33,11.1,2.32,11.6,0.0,0.0
14.8,2.2,11.9,2.24,12.3,0.0,0.0
14.8,2.07,12.6,2.41,13.0,0.0,0.0
14.8,2.02,13.2,2.72,13.7,0.0,0.0
14.8,1.97,13.7,2.89,14.2,0.0,0.0
14.8,2.02,14.0,2.86,14.5,0.0,0.0
14.8,2.26,14.2,2.59,14.6,0.0,0.0
14.8,2.56,14.1,2.03,14.4,0.0,0.0
14.9,2.9,13.5,0.947,13.8,0.0,0.0
14.9,2.87,12.2,-0.684,12.6,0.0,0.0
14.9,1.92,11.4,-1.16,11.6,0.0,0.0
14.9,1.03,10.7,-0.612,10.8,0.0,0.0
14.9,0.693,9.65,0.0364,9.67,0.0,0.0
14.9,0.479,8.62,0.366,8.64,0.0,0.0
14.9,0.122,7.85,0.288,7.85,0.0,0.0
14.9,-0.31,7.28,-0.394,7.29,0.0,0.0
14.9,-0.836,6.95,-1.64,7.19,0.0,0.0
14.9,-1.15,7.03,-4.37,8.36,0.0,0.0
15.0,-1.14,8.15,-6.55,10.5,0.0,0.0
15.0,-1.58,10.2,-2.4,10.6,0.0,0.0
15.0,-1.63,12.3,1.47,12.5,0.0,0.0
15.0,-0.932,13.7,3.24,14.1,0.0,0.0
15.0,-0.217,14.6,3.24,14.9,0.0,0.0
15.0,0.413,15.2,1.57,15.3,0.0,0.0
15.0,1.75,15.1,-1.7,15.3,0.0,0.0
15.0,3.32,14.3,-5.55,15.7,0.0,0.0
15.0,4.01,12.7,-6.46,14.8,0.0,0.0
15.0,4.0,10.8,-4.35,12.3,0.0,0.0
15.1,3.38,8.94,-0.822,9.59,0.0,0.0
15.1,3.15,7.0,3.4,8.4,0.0,0.0
15.1,3.56,5.81,5.94,9.04,0.0,0.0
15.1,3.97,5.05,7.5,9.87,0.0,0.0
15.1,4.1,4.04,9.18,10.8,0.0,0.0
15.1,3.96,3.56,9.85,11.2,0.0,0.0
15.1,3.17,3.92,8.5,9.88,0.0,0.0
15.1,1.68,4.73,5.83,7.69,0.0,0.0
15.1,0.489,5.44,4.04,6.79,0.0,0.0
15.1,-0.662,6.4,3.09,7.13,0.0,0.0
15.2,-2.43,7.27,2.12,7.96,0.0,0.0
15.2,-4.28,8.24,1.89,9.48,0.0,0.0
15.2,-4.36,8.97,1.76,10.1,0.0,0.0
15.2,-3.59,9.46,1.27,10.2,0.0,0.0
15.2,-2.16,9.52,0.592,9.78,0.0,0.0
15.2,-1.18,9.08,0.526,9.18,0.0,0.0
15.2,-0.297,8.55,1.18,8.64,0.0,0.0
15.2,0.287,8.13,1.97,8.37,0.0,0.0
15.2,0.637,7.81,2.71,8.29,0.0,0.0
15.2,0.992,7.6,3.44,8.4,0.0,0.0
15.3,1.45,7.56,4.03,8.69,0.0,0.0
15.3,2.09,7.91,4.44,9.31,0.0,0.0
15.3,3.13,8.48,4.86,10.3,0.0,0.0
15.3,4.28,9.32,5.31,11.6,0.0,0.0
15.3,5.34,10.4,5.38,12.9,0.0,0.0
15.3,6.3,11.4,5.43,14.1,0.0,0.0
15.3,6.72,12.0,5.27,14.7,0.0,0.0
15.3,6.86,11.8,5.24,14.6,0.0,0.0
15.3,6.91,11.2,5.44,14.2,0.0,0.0
15.3,6.59,10.6,5.54,13.7,0.0,0.0
15.4,5.87,9.97,5.39,12.8,0.0,0.0
15.4,5.05,9.14,5.12,11.6,0.0,0.0
15.4,4.29,8.9,4.9,11.0,0.0,0.0
15.4,3.64,9.86,4.62,11.5,0.0,0.0
15.4,3.18,11.7,4.13,12.8,0.0,0.0
15.4,2.98,13.9,3.59,14.7,0.0,0.0
15.4,2.7,15.7,2.98,16.2,0.0,0.0
15.4,2.18,16.2,2.29,16.5,0.0,0.0
15.4,1.53,15.1,1.63,15.3,0.0,0.0
15.4,0.821,13.3,1.11,13.4,0.0,0.0
15.5,0.205,11.7,0.808,11.8,0.0,0.0
15.5,-0.453,10.4,0.134,10.4,0.0,0.0
15.5,-1.25,9.0,-0.853,9.13,0.0,0.0
15.5,-1.63,7.61,-1.2,7.88,0.0,0.0
15.5,-1.75,6.78,-0.921,7.06,0.0,0.0
15.5,-1.51,6.55,-0.292,6.73,0.0,0.0
15.5,-1.14,6.85,0.421,6.95,0.0,0.0
15.5,-0.81,7.67,1.09,7.79,0.0,0.0
15.5,-0.581,8.59,1.72,8.78,0.0,0.0
15.5,-0.62,9.74,2.23,10.0,0.0,0.0
15.6,-0.838,10.8,2.36,11.1,0.0,0.0
15.6,-0.964,11.4,2.34,11.6,0.0,0.0
15.6,-1.05,11.3,2.12,11.5,0.0,0.0
15.6,-1.1,10.5,1.71,10.7,0.0,0.0
15.6,-1.0,9.34,1.4,9.5,0.0,0.0
15.6,-0.992,8.46,1.08,8.58,0.0,0.0
15.6,-0.983,7.89,0.91,8.0,0.0,0.0
15.6,-1.01,7.76,0.855,7.87,0.0,0.0
15.6,-1.12,8.07,0.939,8.2,0.0,0.0
15.6,-1.3,8.67,1.11,8.84,0.0,0.0
15.7,-1.36,9.23,1.37,9.43,0.0,0.0
15.7,-1.34,9.62,1.63,9.85,0.0,0.0
15.7,-1.27,9.72,1.87,9.98,0.0,0.0
15.7,-1.12,9.5,1.98,9.77,0.0,0.0
15.7,-0.902,9.0,1.93,9.25,0.0,0.0
15.7,-0.722,8.59,1.87,8.82,0.0,0.0
15.7,-0.488,8.21,1.9,8.44,0.0,0.0
15.7,-0.21,8.0,2.03,8.26,0.0,0.0
15.7,0.101,7.99,2.14,8.27,0.0,0.0
15.7,0.469,8.2,2.25,8.52,0.0,0.0
15.8,0.813,8.67,2.29,9.0,0.0,0.0
15.8,1.16,9.12,2.18,9.45,0.0,0.0
15.8,1.58,9.43,1.98,9.77,0.0,0.0
15.8,2.07,9.6,1.41,9.92,0.0,0.0
15.8,2.5,9.79,0.597,10.1,0.0,0.0
15.8,2.93,9.82,-0.155,10.3,0.0,0.0
15.8,3.28,9.73,-0.791,10.3,0.0,0.0
15.8,3.53,9.5,-0.82,10.2,0.0,0.0
15.8,3.59,9.04,-0.309,9.73,0.0,0.0
15.8,3.46,8.51,0.662,9.21,0.0,0.0
15.9,3.16,8.14,1.43,8.85,0.0,0.0
15.9,2.91,8.04,1.79,8.73,0.0,0.0
